,Unnamed: 0,word,sense_index,name,lexname,pos,definition,examples,semcor_examples
5116,2,behind,2,behind.r.01,adv.all,r,in or to or toward the rear,"he followed behind;seen from behind, the house is more imposing than it is from the front;the final runners were far behind","In most sports, as in most walks of life, the angels are on the side of those who begin young, and the Russian competitor of 16 has at least thirteen years of training behind him."
5117,3,behind,3,behind.r.02,adv.all,r,remaining in a place or condition that has been left or departed from,when he died he left much unfinished work behind;left a large family behind;the children left their books behind;he took off with a squeal of tires and left the other cars far behind,"However much we may have to criticize liberal theology 's constructive formulations, the theology we ourselves must strive to formulate can only go beyond liberalism, not behind it."
5118,4,behind,4,behind.r.03,adv.all,r,of timepieces,the clock is almost an hour slow;my watch is running behind,[]
5119,5,behind,5,behind.r.04,adv.all,r,in or into an inferior position,fell behind in his studies;their business was lagging behind in the competition for customers,[]
5120,6,behind,6,behind.r.05,adv.all,r,in debt,he fell behind with his mortgage payments;a month behind in the rent;a company that has been run behindhand for years;in arrears with their utility bills,[]
5121,0,by,0,by.r.01,adv.all,r,so as to pass a given point,every hour a train goes past,"The Bayreuth Festival opens July 23 with a new production of "" Tannhaeuser "" staged by Wieland Wagner, who is doing all the operas this time, and conducted by Wolfgang Sawallisch."
5122,1,by,1,aside.r.06,adv.all,r,in reserve; not for immediate use,started setting aside money to buy a car;put something by for her old age;has a nest egg tucked away for a rainy day,[]
5123,0,glue,0,glue.n.01,noun.substance,n,cement consisting of a sticky substance that is used as an adhesive,,[]
5124,1,glue,1,glue.v.01,verb.contact,v,join or attach with or as if with glue,paste the sign on the wall;cut and paste the sentence in the text,"Glue and 1 - 1 2 - inch, No. 10 screws are used."
5125,2,glue,2,glue.v.02,verb.change,v,be fixed as if by glue,His eyes were glued on her,[]
5126,0,am,0,americium.n.01,noun.substance,n,a radioactive transuranic metallic element; discovered by bombarding uranium with helium atoms,,[]
5127,1,am,1,master_of_arts.n.01,noun.communication,n,a master's degree in arts and sciences,,[]
5128,2,am,2,amplitude_modulation.n.01,noun.communication,n,modulation of the amplitude of the (radio) carrier wave,,[]
5129,3,am,3,be.v.01,verb.stative,v,"have the quality of being; (copula, used with an adjective or a predicate noun)",John is rich;This is not a good answer,[]
5130,4,am,4,be.v.02,verb.stative,v,be identical to; be someone or something,The president of the company is John Smith;This is my house,[]
5131,5,am,5,be.v.03,verb.stative,v,occupy a certain position or area; be somewhere,"Where is my umbrella?"" ""The toolshed is in the back;What is behind this behavior?",[]
5132,6,am,6,exist.v.01,verb.stative,v,"have an existence, be extant",Is there a God?,[]
5133,7,am,7,be.v.05,verb.stative,v,"happen, occur, take place; this was during the visit to my parents' house""",I lost my wallet;There were two hundred people at his funeral;There was a lot of noise in the kitchen,[]
5134,8,am,8,equal.v.01,verb.stative,v,be identical or equivalent to,"One dollar equals 1,000 rubles these days!",[]
5135,9,am,9,constitute.v.01,verb.stative,v,form or compose,This money is my only income;The stone wall was the backdrop for the performance;These constitute my entire belonging;The children made up the chorus;This sum represents my entire income for a year;These few men comprise his entire army,[]
5136,10,am,10,be.v.08,verb.social,v,"work in a specific place, with a specific subject, or in a specific function",He is a herpetologist;She is our resident philosopher,[]
5137,11,am,11,embody.v.02,verb.stative,v,"represent, as of a character on stage",Derek Jacobi was Hamlet,[]
5138,12,am,12,be.v.10,verb.possession,v,spend or use time,I may be an hour,[]
5139,13,am,13,be.v.11,verb.stative,v,"have life, be alive",Our great leader is no more;My grandfather lived until the end of war,[]
5140,14,am,14,be.v.12,verb.stative,v,"to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form",let her be,[]
5141,15,am,15,cost.v.01,verb.stative,v,be priced at,These shoes cost $100,[]
5142,0,mop,0,swab.n.02,noun.artifact,n,cleaning implement consisting of absorbent material fastened to a handle; for cleaning floors,,[]
5143,1,mop,1,wipe_up.v.01,verb.contact,v,to wash or wipe with or as if with a mop,Mop the hallway now;He mopped her forehead with a towel,[]
5144,2,mop,2,pout.v.02,verb.body,v,make a sad face and thrust out one's lower lip,mop and mow;The girl pouted,[]
5145,0,old,0,old.n.01,noun.time,n,past times (especially in the phrase `in days of old'),,[]
5146,1,old,1,old.a.01,adj.all,a,(used especially of persons) having lived for a relatively long time or attained a specific age,his mother is very old;a ripe old age;how old are you?,"Mrs. Grace Butcher, of nearby Chardon, a 27 - year old housewife who has two children, finished in 2.21.6."
5147,2,old,2,old.a.02,adj.all,a,of long duration; not new,old tradition;old house;old wine;old country;old friendships;old money,""" But they shouldda brought in Tokyo, too "", added Old Scrapiron."
5148,3,old,3,old.s.03,adj.all,s,(used for emphasis) very familiar,good old boy;same old story,[]
5149,4,old,4,old.s.04,adj.all,s,skilled through long experience,an old offender;the older soldiers,[]
5150,5,old,5,erstwhile.s.01,adj.all,s,belonging to some prior time,erstwhile friend;our former glory;the once capital of the state;her quondam lover,[]
5151,6,old,6,honest-to-god.s.01,adj.all,s,(used informally especially for emphasis),a real honest-to-god live cowboy;had us a high old time;went upriver to look at a sure-enough fish wheel,[]
5152,7,old,7,old.s.07,adj.all,s,of a very early stage in development,Old English is also called Anglo Saxon;Old High German is High German from the middle of the 9th to the end of the 11th century,[]
5153,8,old,8,previous.s.01,adj.all,s,just preceding something else in time or order,the previous owner;my old house was larger,[]
5154,0,moose,0,elk.n.01,noun.animal,n,large northern deer with enormous flattened antlers in the male; called `elk' in Europe and `moose' in North America,,[]
5155,0,after,0,after.s.01,adj.all,s,located farther aft,,[]
5156,1,after,1,subsequently.r.01,adv.all,r,happening at a time subsequent to a reference time,he apologized subsequently;he's going to the store but he'll be back here later;it didn't happen until afterward;two hours after that,"The crowd staged its own mad scene in salvos of cheers and applause and finally a standing ovation as Miss Sutherland took curtain call after curtain call following a fantastic "" Mad Scene "" created on her own and with the help of the composer and the other performers."
5157,2,after,2,after.r.02,adv.all,r,behind or in the rear,and Jill came tumbling after,[]
5158,0,beads,0,beads.n.01,noun.artifact,n,several beads threaded together on a string,,[]
5159,1,beads,1,bead.n.01,noun.artifact,n,a small ball with a hole through the middle,,[]
5160,2,beads,2,drop.n.01,noun.shape,n,a shape that is spherical and small,he studied the shapes of low-viscosity drops;beads of sweat on his forehead,[]
5161,3,beads,3,beading.n.02,noun.artifact,n,a beaded molding for edging or decorating furniture,,[]
5162,4,beads,4,bead.v.01,verb.stative,v,"form into beads, as of water or sweat, for example",,[]
5163,5,beads,5,bead.v.02,verb.creation,v,decorate by sewing beads onto,bead the wedding gown,[]
5164,6,beads,6,bead.v.03,verb.contact,v,string together like beads,,[]
5165,0,dump,0,shit.n.04,noun.process,n,a coarse term for defecation,he took a shit,[]
5166,1,dump,1,dump.n.02,noun.location,n,a piece of land where waste materials are dumped,,[]
5167,2,dump,2,dump.n.03,noun.communication,n,(computer science) a copy of the contents of a computer storage device; sometimes used in debugging programs,,[]
5168,3,dump,3,dump.n.04,noun.artifact,n,a place where supplies can be stored,an ammunition dump,[]
5169,4,dump,4,dump.v.01,verb.possession,v,throw away as refuse,No dumping in these woods!,"After Guardino 's left, we 'll dump the kid somewhere near the border where she kin get home."
5170,5,dump,5,dump.v.02,verb.possession,v,"sever all ties with, usually unceremoniously or irresponsibly",The company dumped him after many years of service;She dumped her boyfriend when she fell in love with a rich man,[]
5171,6,dump,6,dump.v.03,verb.possession,v,sell at artificially low prices,,[]
5172,7,dump,7,dump.v.04,verb.motion,v,drop (stuff) in a heap or mass,The truck dumped the garbage in the street,[]
5173,8,dump,8,plunge.v.06,verb.motion,v,fall abruptly,It plunged to the bottom of the well,[]
5174,9,dump,9,deck.v.03,verb.contact,v,knock down with force,He decked his opponent,[]
5175,0,are,0,are.n.01,noun.quantity,n,a unit of surface area equal to 100 square meters,,[]
5176,1,are,1,be.v.01,verb.stative,v,"have the quality of being; (copula, used with an adjective or a predicate noun)",John is rich;This is not a good answer,[]
5177,2,are,2,be.v.02,verb.stative,v,be identical to; be someone or something,The president of the company is John Smith;This is my house,[]
5178,3,are,3,be.v.03,verb.stative,v,occupy a certain position or area; be somewhere,"Where is my umbrella?"" ""The toolshed is in the back;What is behind this behavior?",[]
